run_id,architecture,seed,bank,condition_id,accuracy,macro_f1,mae,pearson,raw_mae,raw_pearson,worst_condition_mae,worst_condition_macro_f1,actual_missing_ratio,samples_with_new_masking,raw_sign_conflict_rate,mean_projection_magnitude,argmax_agreement_with_published,per_class_f1,confusion
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:02:0.50:random:independent:0,0.40625,0.3951159951159951,1.0172452175863087,0.04154396357251374,1.045387306716293,0.11758057952921452,,,0.340489609969038,31,0.5625,0.09277571940980851,1.0,"{""Negative"": 0.5333333333333333, ""Neutral"": 0.46153846153846156, ""Positive"": 0.19047619047619047}","[[8, 1, 3], [1, 3, 1], [9, 4, 2]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:02:0.50:random:independent:1,0.375,0.3444444444444444,0.9962472258750349,0.3425409305495821,1.0250607848865911,0.2502305045801606,,,0.3424044384004105,31,0.625,0.09063619248252361,1.0,"{""Negative"": 0.5, ""Neutral"": 0.3333333333333333, ""Positive"": 0.2}","[[8, 2, 2], [2, 2, 1], [10, 3, 2]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:02:0.50:random:independent:2,0.40625,0.35896192093136065,0.9949491935126483,0.3530670749340167,1.0267434294801205,0.1959895001919188,,,0.34100023088407067,31,0.625,0.09235417901091278,1.0,"{""Negative"": 0.5806451612903226, ""Neutral"": 0.2857142857142857, ""Positive"": 0.21052631578947367}","[[9, 2, 1], [2, 2, 1], [8, 5, 2]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:12:0.10:random:independent:0,0.46875,0.4473945409429281,1.0084670669801534,0.16510656814192862,1.0364145941566676,0.1815705050363342,,,0.08052519572316466,31,0.59375,0.06786806846521795,1.0,"{""Negative"": 0.5806451612903226, ""Neutral"": 0.46153846153846156, ""Positive"": 0.3}","[[9, 2, 1], [1, 3, 1], [9, 3, 3]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:12:0.10:random:independent:1,0.46875,0.4473945409429281,1.010322900309041,0.1341569066619619,1.0384499385254458,0.16459339052740843,,,0.08095922350094244,31,0.53125,0.06919268273171036,1.0,"{""Negative"": 0.5806451612903226, ""Neutral"": 0.46153846153846156, ""Positive"": 0.3}","[[9, 2, 1], [1, 3, 1], [9, 3, 3]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:12:0.10:random:independent:2,0.4375,0.42686202686202684,1.0135905052408576,0.08174155794994999,1.033629113342613,0.18985307239778082,,,0.08052519572316466,31,0.5625,0.0705840787217021,1.0,"{""Negative"": 0.5333333333333333, ""Neutral"": 0.46153846153846156, ""Positive"": 0.2857142857142857}","[[8, 2, 2], [1, 3, 1], [9, 3, 3]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:12:0.30:random:independent:0,0.40625,0.39999999999999997,1.015993558928743,0.11036304758567124,1.0450894702225924,0.13287147146217596,,,0.20152542990119945,31,0.53125,0.06931738479249179,1.0,"{""Negative"": 0.5, ""Neutral"": 0.5, ""Positive"": 0.2}","[[8, 2, 2], [1, 3, 1], [11, 2, 2]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:12:0.30:random:independent:1,0.40625,0.3783922171018945,1.0156504669100046,0.09510046966054919,1.033838344621472,0.1986235560957079,,,0.20152542990119945,31,0.59375,0.07509037660751491,1.0,"{""Negative"": 0.5161290322580645, ""Neutral"": 0.3333333333333333, ""Positive"": 0.2857142857142857}","[[8, 2, 2], [2, 2, 1], [9, 3, 3]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:12:0.30:random:independent:2,0.40625,0.41313131313131307,1.015811871811375,0.04522888106697667,1.0387363946065307,0.15628467350426353,,,0.20361897565283343,31,0.5625,0.07643859100081027,1.0,"{""Negative"": 0.4666666666666667, ""Neutral"": 0.5, ""Positive"": 0.2727272727272727}","[[7, 2, 3], [1, 3, 1], [10, 2, 3]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:12:0.50:random:independent:0,0.5,0.5102483723173378,1.0144192157313228,-0.030210349747974007,1.0373098449781537,0.13210920540607848,,,0.3438852390540053,31,0.5625,0.07370888109505176,1.0,"{""Negative"": 0.5517241379310345, ""Neutral"": 0.6153846153846154, ""Positive"": 0.36363636363636365}","[[8, 2, 2], [0, 4, 1], [9, 2, 4]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:12:0.50:random:independent:1,0.46875,0.4594356261022927,1.0153338995296508,0.006038660466339469,1.0481205994728953,0.08176141633684322,,,0.34082151356380924,31,0.59375,0.08359309895485639,1.0,"{""Negative"": 0.5925925925925926, ""Neutral"": 0.5, ""Positive"": 0.2857142857142857}","[[8, 2, 2], [0, 4, 1], [7, 5, 3]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:12:0.50:random:independent:2,0.4375,0.41038961038961036,1.0083112648095935,0.2195520266606674,1.0340104857459664,0.15541457375392562,,,0.34143425866184846,31,0.46875,0.07425679888762533,1.0,"{""Negative"": 0.5454545454545454, ""Neutral"": 0.4, ""Positive"": 0.2857142857142857}","[[9, 1, 2], [2, 2, 1], [10, 2, 3]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:012:0.10:random:independent:0,0.4375,0.42686202686202684,1.0070951761022209,0.18889961474561157,1.0318211417179555,0.18546773769056885,,,0.11755811629716528,31,0.59375,0.0686538816664368,1.0,"{""Negative"": 0.5333333333333333, ""Neutral"": 0.46153846153846156, ""Positive"": 0.2857142857142857}","[[8, 2, 2], [1, 3, 1], [9, 3, 3]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:012:0.10:random:independent:1,0.4375,0.40395021645021645,1.0072045739613473,0.23850507908610583,1.037002286175266,0.20955354298013898,,,0.11694537119912607,31,0.5,0.07325609743781387,1.0,"{""Negative"": 0.5625, ""Neutral"": 0.36363636363636365, ""Positive"": 0.2857142857142857}","[[9, 1, 2], [2, 2, 1], [9, 3, 3]]"
smoke_B2_seed42,three_modality_masked_mean_concat_mlp,42,select,select:012:0.10:random:independent:2,0.40625,0.3783922171018945,1.0027927284933627,0.24571096323933606,1.0347558504436165,0.2050374948864419,,,0.11712408851938752,31,0.59375,0.0872012335512787,1.0,"{""Negative"": 0.5161290322580645, ""Neutral"": 0.3333333333333333, ""Positive"": 0.2857142857142857}","[[8, 2, 2], [2, 2, 1], [9, 3, 3]]"
