run_id,candidate,bank,condition_id,accuracy,macro_f1,mae,pearson,raw_mae,raw_pearson,worst_condition_mae,worst_condition_macro_f1,actual_missing_ratio,samples_with_new_masking,raw_sign_conflict_rate,mean_projection_magnitude,argmax_agreement_with_published,per_class_f1,confusion
s5_B3_L2_seed42,frozen,coupling,coupling:012:0.30:random:synchronized:0,0.5631868131868132,0.544053283105688,0.6633030603422077,0.48261548330626836,0.6732219308103015,0.4834593327848194,,,0.31650610612935187,724,0.3008241758241758,0.041417629248214946,1.0,"{""Negative"": 0.5477386934673367, ""Neutral"": 0.4387755102040816, ""Positive"": 0.6456456456456456}","[[109, 52, 45], [30, 86, 68], [53, 70, 215]]"
s5_B3_L2_seed42,frozen,coupling,coupling:012:0.30:random:synchronized:1,0.5467032967032966,0.5301710033417351,0.6691387701443754,0.48447611706771426,0.6783812077623884,0.4893160780346686,,,0.31680047147225315,724,0.32005494505494503,0.04229596259164122,1.0,"{""Negative"": 0.5353535353535354, ""Neutral"": 0.424390243902439, ""Positive"": 0.6307692307692307}","[[106, 59, 41], [31, 87, 66], [53, 80, 205]]"
s5_B3_L2_seed42,frozen,coupling,coupling:012:0.30:random:synchronized:2,0.5728021978021978,0.554466887225216,0.6513100628439705,0.5152183725900671,0.6582202140835451,0.5231305225245156,,,0.3166280126407321,724,0.31043956043956045,0.04231837347893269,1.0,"{""Negative"": 0.5685785536159601, ""Neutral"": 0.43828715365239296, ""Positive"": 0.6565349544072948}","[[114, 54, 38], [31, 87, 66], [50, 72, 216]]"
s5_B3_L2_seed42,frozen,coupling,coupling:012:0.30:random:synchronized:3,0.5521978021978022,0.5372140522875817,0.6631815691053377,0.4990498439270398,0.6733169705750277,0.4995003617628045,,,0.31671093342375634,724,0.3269230769230769,0.045577220140978855,1.0,"{""Negative"": 0.5441176470588235, ""Neutral"": 0.4362745098039216, ""Positive"": 0.63125}","[[111, 54, 41], [36, 89, 59], [55, 81, 202]]"
s5_B3_L2_seed42,frozen,coupling,coupling:012:0.30:random:synchronized:4,0.5618131868131868,0.5419480396462494,0.6649799907010663,0.47610583813122537,0.679354189751813,0.47488892869443977,,,0.316510465933696,724,0.32005494505494503,0.04615612709049012,1.0,"{""Negative"": 0.5268542199488491, ""Neutral"": 0.4444444444444444, ""Positive"": 0.6545454545454545}","[[103, 61, 42], [30, 90, 64], [52, 70, 216]]"
s5_B3_L2_seed42,frozen,coupling,coupling:012:0.50:random:synchronized:0,0.5054945054945055,0.49534510579991275,0.6915274704127358,0.4246040277791212,0.7033690450569758,0.42642535296973905,,,0.5210392452242436,724,0.40384615384615385,0.05784034889636787,1.0,"{""Negative"": 0.478494623655914, ""Neutral"": 0.42217484008528783, ""Positive"": 0.5853658536585366}","[[89, 77, 40], [28, 99, 57], [49, 109, 180]]"
s5_B3_L2_seed42,frozen,coupling,coupling:012:0.50:random:synchronized:1,0.5206043956043956,0.5101490615648135,0.6897536213184123,0.4295467135849813,0.7024938388686668,0.4408181630021797,,,0.5209360383729096,724,0.38186813186813184,0.058974240537176086,1.0,"{""Negative"": 0.5065274151436031, ""Neutral"": 0.421978021978022, ""Positive"": 0.6019417475728155}","[[97, 73, 36], [30, 96, 58], [50, 102, 186]]"
s5_B3_L2_seed42,frozen,coupling,coupling:012:0.50:random:synchronized:2,0.521978021978022,0.5098067585528524,0.6815345289369861,0.44449028249316075,0.6895196268508968,0.4583036329198123,,,0.5206286295510548,724,0.385989010989011,0.05641737295367069,1.0,"{""Negative"": 0.4835164835164835, ""Neutral"": 0.44685466377440347, ""Positive"": 0.5990491283676703}","[[88, 72, 46], [23, 103, 58], [47, 102, 189]]"
s5_B3_L2_seed42,frozen,coupling,coupling:012:0.50:random:synchronized:3,0.521978021978022,0.5090625236950617,0.6826875190828364,0.4300213040192673,0.6919108385496496,0.44128983714433534,,,0.5212326192224241,724,0.3914835164835165,0.05686294296329002,1.0,"{""Negative"": 0.4864864864864865, ""Neutral"": 0.42950108459869846, ""Positive"": 0.6112}","[[90, 74, 42], [31, 99, 54], [43, 104, 191]]"
s5_B3_L2_seed42,frozen,coupling,coupling:012:0.50:random:synchronized:4,0.5096153846153846,0.49883025708095713,0.6896500330140138,0.43422910021479916,0.6998396119471271,0.4493150866186427,,,0.5209797120710027,724,0.4065934065934066,0.05757722727346879,1.0,"{""Negative"": 0.4734042553191489, ""Neutral"": 0.43254817987152033, ""Positive"": 0.5905383360522023}","[[89, 78, 39], [28, 101, 55], [53, 104, 181]]"
